,Date,SBP Press Release
581,1926-01-01 00:00:00+00:00,"(2015514
CEE RE LLL tetv Ah Pics

we TS BH Pc CWA EKLALL woth ies Pic aih a Ar Pics
et Aad tose Je itt £ LI MME Ure LF

he AE aS BS Otto HL tds lL ee Sie tYE ut
tL Wai bee LE Mesto tnd oer Sabb be Sete

SP pf eb nda Ko turcs bul eh ile Sper Piznenl Sle vet
pb Lic bly PLE Min LEGL DFetoe 2 sleWilet Wy Us SYS wi EL
Lyne SMe

FSW Ute Gobi wet Bott Sit PL ee Sy SWE Picrenh Swe pb
we POSES I A LA AASASE Si WHOS Gutohectolig Sub h

Utd tera Suro Stu Soul et SG Ur i etbeld Le Peuid SoS Secs uel
Lior bes SU Ke26 LLG blo t D2 DOLE Glee biL tte tL A}
wute SPP BILL Le SeiSurr

EBL ec frie mut tx Seite Sept rd PVE Lid ho ig uh Pics
Ure by Slled 118,000 oye & 9/12,000/ Lins tiesl phigem ASO Yo uu Tet
i ebb PL eee LL Spode (borrowers yt Pie x ezneS buriz uel WILL tte ter bP

US b4ehapdl

Sues innovative) Ley eet ha 6L Bish Sie SEL WGI bei7zis bbs end Sib, tru
ph thpsbste 2 OSL BOSE bee ne UP He Sp UP LUO Sure Lele
OiTocc Pest ag Gil en WE Unie nleentSle LVL UL SE, Le Bi she Aud
Guid witddey lL 2 JENA SEAL Ute SY SE Drafted Tui EG
DIES GA ed SIL 2015 LW Ur £ Lb Bred, GELS Lor Dardis
SG eri LA pelee Ce eth 4 Se CII el Ly PPro

Leo turbines tsP

Ei bo tle Sed Lei sueteh AL MYL rebut eBid ietcades
Sex Pulile Ziti tis be Sel vied iid wit iia aL Lea YL vite KL AI
Se, Soe SHIL Sipe HL"" Use 6h he Air bib B IL Unt ute ng ARE bel bite

Sh tL bye SL Me aime
"
582,2002-02-01 00:00:00+00:00," 

External Relations Department
ERD/M&PRD/PR/01/2021-4 January 11, 2021

 

PM Launches Raast: Pakistan’s Instant Payment System — an initiative of SBP
The Honorable Prime Minister of Pakistan, Mr. Imran Khan, launched the completion of the first phase
of Pakistan’s Instant Payment System, Raast, in a ceremony held in Islamabad today and hosted by the
State Bank of Pakistan (SBP). Raast is an initiative of SBP under which it has developed Pakistan’s first
instant payment system in collaboration with Bill & Melinda Gates Foundation and Karandaaz, Pakistan.
Raast is an accomplishment of one of the milestones of SBP’s broader strategic agenda of digitalization
and increasing financial inclusion in the country.
Speaking at the occasion, the Prime Minister congratulated SBP and termed the launch of Raast as an
important step towards fulfilling the Government’s vision and commitment to effectively promote and
encourage digitalization of the economy. Raast will provide digital, easy-to-use, efficient and cost-
effective payment options to people of Pakistan and expected to be a catalyst for providing sustainable
opportunities to small businesses and individuals. The Prime Minister showed optimism that Raast will
help government resolve current inefficiencies in various types of payments such as salary and pension
and further improve disbursements under Ehsaas Program and BISPs, amongst other areas.
In his welcoming remarks, Dr. Reza Baqir informed that the Central Bank has been encouraging
technological innovations in banking and payment systems for a long time; however, following the
vision of the PM and his support it has stepped up its efforts further to accelerate the pace of
digitalization in the country. To modernize country’s banking and payment systems, SBP has taken
various initiatives such as enabling Fintechs, and modernizing payments’ infrastructure.
Referring to the National Payments Strategy prepared with the help of World Bank and announced in
November 2019, Governor Bagir remarked that Raast is the first major step taken to implement the
strategy. He highlighted that SBP initiated the project Raast, with the support of Bill and Melinda Gates
Foundation and Karandaaz Pakistan, after a thorough review of ground realities about prevailing
payment habits and in line with international best practices and standards. The state-of-the-art faster
payment system will provide a cheap and universal access to people of Pakistan especially those who
are financially excluded and less privileged like women.
Dr Baqir told the gathering that the faster payment system will help spur economic growth especially
by facilitating small businesses and individuals. He shared SBP’s plan to launch the system in a phased
manner, starting with bulk payment module which will include digitization of dividend payments,
salaries, pensions and other payments of government departments. In next phases, Raast will digitize
payments of micro and small business owners or merchants, who can then pay suppliers on time and
fulfill other urgent payment obligations. Similarly, the system will provide seamless Person-to-Person
payments that will include features such as sending requests for payments and initiating payments
using identifiers such as phone numbers or any other alias.
The UN Secretary-General's Special Advocate for Inclusive Finance for Development (UNSGSA), H.M
Queen Maxima of the Netherlands, also graced the occasion and shared her thoughts. The Special
Advocate has supported promoting financial inclusion in Pakistan over the years, including
country visits in 2016 and 2019. Pakistan launched its first national financial inclusion strategy
(NFIS) shortly before the UNSGSA’s first visit. During her UN country visit in November 2019,
the UNSGSA delivered a speech at a ceremony to establish the micropayments gateway now
being launched as Raast — Pakistan’s Instant Payment System.

Page | 1
"
583,2019-09-02 00:00:00+00:00,"¢2017. $92 19
a k .
Sersd rr tPiuTsbargtL uel

POST PAM Liter tA LO Punectednd were UA FL lei Kis IL vee
MAL CAS UML SeASe DES LIE cL ur KISS uIP CARY OSM Ui eerebeyse
FPEAMNS IAM OAS IL Suiciete taebe G6 bie Mem te ALA Re Phe IuL oI
Sen lg er E IS  BUM P ISSO lu 2 GSE HC hy ee LI Geet
bul be ter td mutT We MSL pete nL ogo HIPLLE Piute eUd prey

etme WiLL Byte Le witae. d wy PE ViEI ELT CLL leds

2K
"
584,2016-05-06 00:00:00+00:00,"(201656

HU bee re

SUPPL & 1500011000500 ie betes outureLS- WUISnd 9 Ceti L vet ley
+ e l
Pe WL Wer tolAbe sug OL Let di te vel Ge tituh EL bbe feey ec ASHI
+ , (-e
ey Seles isle Oe AL bei GW Gtk Sark ula Ze be

Oba veLiittdidte LSet te Let LevizbeuiLrd Lpeiy rE fi US Seine led ylat
us We
"
585,2001-02-01 00:00:00+00:00," 

External Relations Department

 

 

ERD/M&PRD/PR/01/2016-13 February 8, 2016

Demonetization of All Old Design Banknotes

As per Federal Government’s Gazette Notification dated 4th June, 2015, the old design banknotes will
cease to be legal tender with effect from 1st December 2016. Therefore, it has now been decided to
phase out all remaining old design banknotes of Rs 10, 50, 100 & 1000. The Rs 5 banknote and the old
design Rs 500 banknote have already been demonetized. It is worth mentioning that the State Bank
of Pakistan issued a new design banknote series which started with the issuance of Rs 20
denomination banknote in 2005 to improve the security, durability and aesthetic quality of
banknotes. The process of issuance of complete series of new design banknotes comprising eight
denominations (Rs 5, 10, 20, 50, 100, 500, 1000 and 5000) was completed in 2008. The
commercial/microfinance banks will accept the old design banknotes of Rs 10, 50, 100 and 1000 and
exchange the same with the new design banknotes and coins of all denominations up to 30 th
November 2016 only. However, SBP BSC field offices will continue to accept the old design banknotes
of Rs 10, 50, 100 & 1000 from general public up to December 31, 2021. The last day to exchange all
old design banknotes from banks is November 30, 2016.All old design banknotes shall cease to be
legal tender on December 01, 2016 while last day to exchange all such banknotes from SBP BSC field
offices is December 31, 2021.

2 RK

Page 1
"
586,2016-01-01 00:00:00+00:00,"£2016 4115

Wevresb SPA ton vf] tthe A wed Birt

 

Airbed Be Ue Gre sei ul Lb WAS Seutee tte Buti Alwed tb
2 6S Gb Gu

(9 6 Gute bi GUA Ue ee tO ii bited LAG oer fu tiAoe
Pie bru iA Li bute Jie eu AL

EL NE x HULU LOW UU A bil tet ASA ade bt for GA oe
L£ a pL Ve Floe Se OF bc seit Sp Sele slaernic ABs fe eli wild Le Aout
eA 2001 IU AS he Sao th te
"
587,2002-02-01 00:00:00+00:00," 

External Relations Department

 

ERD/M&PRD/PR/01/2020-27 March 20, 2020

Public Holiday
The State Bank of Pakistan will remain closed on 23"" March, 2020 (Monday) being public holiday on

the occasion of “Pakistan Day” as declared by the Government of Pakistan

2 RK

Page 1
"
588,1932-01-02 00:00:00+00:00,"+2017,-308
ESS BS bails

ESOS Let ee Be WE be PY TIAR Se PW PL Lh LNB Se SRS Lyte
edi Kh pe utr Sete PTL L iil thre Bete sil very}
SE Lease enhancements. 3 tS SS Lesher a LDS GaI ie buku

SP buts Sieh Sup Pow L Mele Vibe LS OPI E Eq iaer0IT SUAS A
CU et til ezine wer Omar SSI SEN
HE Lhy,,021-3245-7249 ok He L hii Gedited Leotme Livy

 
"
589,2008-08-15 00:00:00+00:00,"August 15, 2008

Dr Akhtar tells banks to expedite
repatriation of export proceeds

Dr Shamshad Akhtar, Governor State Bank of Pakistan, today advised all
commercial banks to ensure repatriation of overdue export proceeds.

Addressing a meeting of heads of commercial banks held at State Bank of
Pakistan, Karachi, Dr Akhtar expressed concern over inability of banks to realize export
proceeds within the stipulated period of 180 days.

She recommended that banks should concentrate on encouraging exporters to
bring back over-due export proceeds, which are held-up for less than a year. “Banks
have to really act fast to ensure realization of approximately $200 - $220 million
overdue proceeds on which the State Bank staff will be working closely with them.”

SBP Governor underscored the need to devise a mechanism to segregate
between those exporters who have genuine problems and those who are not bringing
back export proceeds willfully. The State Bank and banks are to conduct analysis of
reasons for delays in export proceeds beyond one year and work out linkage between
held up export proceeds and Export Refinance. She also said that banks and the State
Bank should also develop a database of export proceeds region wise/customer wise in
order to expedite repatriation of the held up proceeds.

Representatives of the commercial banks assured the central bank that they will
make utmost efforts towards realization of export proceeds. They also agreed to have
another meeting with the Governor SBP after 15 days to report the progress in this

regard.

2 2 28 2 2 28 2K OK OK OK OK KK KE KK
"
590,2022-01-01 00:00:00+00:00,"20176129
eS SIAL “QA Siti hago rbd PE

Poe Vig ae lee FE ng rE? (NDRPYS SIL WL oe ooh
be Sbrae SutUsE ONDRPID Si 3¢4a1(NDRP-ID) 7 3(NDRP-Des reo Sass Lsh

E22 E Selif ire 2LNDRP-MIG -SsINDRP-URL reo kbt FeFL (owe pide
SIPHL Ti S2ZLNDRPI GEE L Spel Le SPS IL Sie ZL NDRPILG LL
NDR bonds LL Shey fe EE fe ie SS Ae necg vib
bc kL bles ASL La FEE Lae PF ee F NDRPUILG LL Sb Ae ute”
EN LS

CePA NDRPIL Lp LAE L Ut MA UP Ue oe ZLNDRPILSS St lr
Se Se Seu SIG PA AE Love uh se NUe el Bl KL EL Map Spe tegh
et wE ESF bet CE tL FR IL MeL a ul Faber ted S Ure Hrs
EE Gy BCnstruments) 2b Bho ieeL ULirighes 1/2 Ce teld Libre vie
"
591,2011-04-15 00:00:00+00:00,"2011-415
ES Gale EL ur6 wire K
NER bth: He HP Bball

EN b er EN Glee pusig Fees 62 sdIge bee Ly iteet
Udo LESH (philanthropic contributions) = WZ Uré Fibe Yr ti ie
~2_b. %*s v/ (institutional mechanism)

AZL2010 2125! 2 ee rs! Sad.1gh gh! Prcgbl luted ele neo
ers beh Seas ee ee aie et a ee PS
ae AH Pusha Lys LIF rials Tor

Bx he bali fl Cte Js; 4 6S! (fu cee bos” tusig Energy EU
~24 coins fh gid cp leah etlowe Yi_xie Gas £2 160
Prison nlite SieSoaels) Sha SWE bth CPU ieee (Pre
-E nF

TAL RPA esl yy Poth GiA LP sep Shut Wee let

ak CE SG WP Sep An te | FH ui fray rey diwig ¥eF Ke Ly if

Ka aoe Li? BA SousZ vn Sg Peg tourney Erts
thy bs etALid worse iff r Sy D6 5a bay ber Kh Ay Tle est LPF SELt by
24

pu Men ASE Sty Lut 12 La WIL Si PF sery6 WL eh See
Cine 3Zvalue creation Sb fesbusis 228 cd ri beg 6 dads zor Pte SUG asl
SIA tee MPG L ui b beet ur CWE Ure Myvi S ie
-£ bdedU SS Siz id Leb AL ya FX, SbF eg WL

Lielagfe ee ZEST OWL 2011 ery eed eof UNDP LYE Ue
Lidl pups he Bee Stile Pete lec kG Site ne SOM
~& bk 1 Kat Lib wet At Ef alr ISS AF Foust bbe vt Urb 49.4
"
592,1951-06-01 00:00:00+00:00,"+2016437
KS UM LT ih
eI tik A Lt i PLEO LAO eh tte SO ML GVG016 512 gL Ue ont

IA tb TFA Lebel MEK Lund Rte Put
aut ite ta,

LBS UN WL Sb oz co GEL ct blader oA sth Sie BL bah SG bet 1973 Sek
BGrre ise
"
